timestamp,severity,score,country,attack_type,mitre,source_ip,target_system
2026-02-18 17:49:27.449614,High,80,Unknown,Port Scanning,T1046,125.227.58.202,Firewall
2026-02-18 17:49:28.046005,High,80,Unknown,XSS Attack,T1059,64.227.153.1,API Gateway
2026-02-18 17:49:28.727878,High,80,Unknown,SQL Injection,T1190,196.10.64.0,Web Application
2026-02-18 17:49:29.407049,High,80,Unknown,Command Injection,T1059,109.105.210.38,API Gateway
2026-02-18 17:49:30.003496,High,80,Unknown,Port Scanning,T1046,159.203.39.151,Network Infrastructure
2026-02-18 17:49:30.592381,High,80,Unknown,XSS Attack,T1059,162.216.149.252,CMS
2026-02-18 17:49:31.189630,High,80,Unknown,Command Injection,T1059,64.227.183.223,Web Application
2026-02-18 17:49:31.893883,High,80,Unknown,XSS Attack,T1059,35.203.211.111,CMS
2026-02-18 17:49:32.500041,High,80,Unknown,XSS Attack,T1059,1.83.125.20,Web Application
2026-02-18 17:49:33.089756,High,80,Unknown,Port Scanning,T1046,47.77.230.24,Firewall
2026-02-18 17:49:33.676682,High,80,Unknown,SQL Injection,T1190,165.154.33.72,Web Application
2026-02-18 17:49:34.311654,High,80,Unknown,Port Scanning,T1046,144.123.77.134,Firewall
2026-02-18 17:49:35.052758,High,80,Unknown,XSS Attack,T1059,103.248.68.0,API Gateway
2026-02-18 17:49:35.695630,High,80,Unknown,Port Scanning,T1046,123.178.210.193,Firewall
2026-02-18 17:49:36.307657,High,80,Unknown,SQL Injection,T1190,107.150.96.166,Database Server
2026-02-18 17:49:36.942728,High,80,Unknown,XSS Attack,T1059,184.105.247.228,CMS
2026-02-18 17:49:37.543242,High,80,Unknown,XSS Attack,T1059,206.41.128.0,CMS
2026-02-18 17:49:38.229208,High,80,Unknown,SQL Injection,T1190,59.127.40.177,Database Server
2026-02-18 17:49:38.857540,High,80,Unknown,Port Scanning,T1046,165.227.27.73,Network Infrastructure
2026-02-18 17:49:39.674225,High,80,Unknown,Port Scanning,T1046,79.124.62.0,Firewall
2026-02-18 17:49:40.350038,High,80,Unknown,Port Scanning,T1046,45.156.129.177,Network Infrastructure
2026-02-18 17:49:41.030239,High,80,Unknown,Command Injection,T1059,172.105.147.13,Shell Server
2026-02-18 17:49:41.677755,High,80,Unknown,SQL Injection,T1190,34.35.109.11,Web Application
2026-02-18 17:49:42.343593,High,80,Unknown,XSS Attack,T1059,45.80.158.0,Web Application
2026-02-18 17:49:42.994575,High,80,Unknown,SQL Injection,T1190,171.105.76.28,Web Application
2026-02-18 17:49:44.684558,High,80,Unknown,Port Scanning,T1046,48.217.82.99,Router
2026-02-18 17:49:45.389074,High,80,Unknown,SQL Injection,T1190,5.254.118.130,Web Application
2026-02-18 17:49:46.065167,High,80,Unknown,SQL Injection,T1190,85.203.26.0,Web Application
2026-02-18 17:49:46.790026,High,80,Unknown,XSS Attack,T1059,35.203.210.148,API Gateway
2026-02-18 17:49:47.422193,High,80,Unknown,Port Scanning,T1046,144.86.173.177,Network Infrastructure
2026-02-18 17:49:48.003689,High,80,Unknown,SQL Injection,T1190,45.82.76.113,API Gateway
2026-02-18 17:49:48.891204,High,80,Unknown,Port Scanning,T1046,86.54.31.36,Network Infrastructure
2026-02-18 17:49:49.483283,High,80,Unknown,SQL Injection,T1190,58.58.131.86,API Gateway
2026-02-18 17:49:50.171670,High,80,Unknown,SQL Injection,T1190,20.163.27.102,API Gateway
2026-02-18 17:49:50.820443,High,80,Unknown,XSS Attack,T1059,134.199.174.43,API Gateway
2026-02-18 17:49:51.547753,High,80,Unknown,Command Injection,T1059,162.216.150.36,Web Application
2026-02-18 17:49:52.178234,High,80,Unknown,SQL Injection,T1190,119.203.187.190,Database Server
2026-02-18 17:49:52.967702,High,80,Unknown,Command Injection,T1059,47.239.22.88,Web Application
2026-02-18 17:49:53.607143,High,80,Unknown,SQL Injection,T1190,51.159.111.44,API Gateway
2026-02-18 17:49:54.200349,High,80,Unknown,XSS Attack,T1059,122.14.154.233,Web Application
2026-02-18 17:49:54.796897,High,80,Unknown,SQL Injection,T1190,146.190.241.65,Database Server
2026-02-18 17:49:55.422637,High,80,Unknown,Port Scanning,T1046,23.164.152.0,Firewall
2026-02-18 17:49:56.143661,High,80,Unknown,Command Injection,T1059,218.206.187.5,Web Application
2026-02-18 17:49:56.810265,High,80,Unknown,Command Injection,T1059,91.231.89.156,Shell Server
2026-02-18 17:49:57.376627,High,80,Unknown,Port Scanning,T1046,106.51.70.241,Network Infrastructure
2026-02-18 17:49:58.033863,High,80,Unknown,Port Scanning,T1046,190.28.71.205,Network Infrastructure
2026-02-18 17:49:58.780990,High,80,Unknown,SQL Injection,T1190,43.248.109.70,API Gateway
2026-02-18 17:49:59.399830,High,80,Unknown,SQL Injection,T1190,152.32.213.68,Web Application
2026-02-18 17:50:00.038490,High,80,Unknown,SQL Injection,T1190,20.163.2.80,Web Application
2026-02-18 17:50:00.688191,High,80,Unknown,XSS Attack,T1059,219.254.213.221,CMS
2026-02-18 17:50:01.400556,High,80,Unknown,Command Injection,T1059,45.156.129.65,Web Application
2026-02-18 17:50:02.118662,High,80,Unknown,XSS Attack,T1059,171.105.76.23,API Gateway
2026-02-18 17:50:02.808954,High,80,Unknown,XSS Attack,T1059,157.245.97.16,API Gateway
2026-02-18 17:50:03.477756,High,80,Unknown,Port Scanning,T1046,114.111.54.188,Firewall
2026-02-18 17:50:04.135089,High,80,Unknown,SQL Injection,T1190,35.203.210.54,Database Server
2026-02-18 17:50:04.786779,High,80,Unknown,SQL Injection,T1190,138.197.165.15,Web Application
2026-02-18 17:50:05.474886,High,80,Unknown,Command Injection,T1059,85.105.136.134,Web Application
2026-02-18 17:50:06.146401,High,80,Unknown,Port Scanning,T1046,178.65.247.87,Network Infrastructure
2026-02-18 17:50:06.812521,High,80,Unknown,Port Scanning,T1046,146.190.230.161,Network Infrastructure
2026-02-18 17:50:07.416497,High,80,Unknown,Port Scanning,T1046,194.187.178.234,Firewall
2026-02-18 17:50:07.998572,High,80,Unknown,Command Injection,T1059,135.237.123.160,Web Application
2026-02-18 17:50:08.685538,High,80,Unknown,Command Injection,T1059,118.194.236.126,API Gateway
2026-02-18 17:50:09.325705,High,80,Unknown,SQL Injection,T1190,37.237.191.73,Web Application
2026-02-18 17:50:10.032732,High,80,Unknown,XSS Attack,T1059,35.203.211.232,Web Application
2026-02-18 17:50:10.830094,High,80,Unknown,XSS Attack,T1059,138.197.163.185,CMS
2026-02-18 17:50:11.514041,High,80,Unknown,SQL Injection,T1190,41.157.160.198,Web Application
2026-02-18 17:50:12.120312,High,80,Unknown,XSS Attack,T1059,122.96.28.221,CMS
2026-02-18 17:50:12.754161,High,80,Unknown,Port Scanning,T1046,165.154.135.183,Router
2026-02-18 17:50:13.449489,High,80,Unknown,SQL Injection,T1190,135.119.112.115,Web Application
2026-02-18 17:50:14.180152,High,80,Unknown,SQL Injection,T1190,135.237.126.18,Database Server
2026-02-18 17:50:14.911792,High,80,Unknown,SQL Injection,T1190,31.220.89.60,Web Application
2026-02-18 17:50:15.541892,High,80,Unknown,XSS Attack,T1059,147.185.132.82,Web Application
2026-02-18 17:50:16.205437,High,80,Unknown,XSS Attack,T1059,45.33.110.79,CMS
2026-02-18 17:50:17.091785,High,80,Unknown,XSS Attack,T1059,20.163.34.41,Web Application
2026-02-18 17:50:17.869690,High,80,Unknown,SQL Injection,T1190,74.82.47.56,Database Server
2026-02-18 17:50:18.560804,High,80,Unknown,Port Scanning,T1046,85.217.149.34,Network Infrastructure
2026-02-18 17:50:19.358134,High,80,Unknown,Command Injection,T1059,165.154.172.83,API Gateway
2026-02-18 17:50:20.072538,High,80,Unknown,Port Scanning,T1046,13.222.252.87,Firewall
2026-02-18 17:50:20.745796,High,80,Unknown,SQL Injection,T1190,143.198.106.1,API Gateway
2026-02-18 17:50:21.341717,High,80,Unknown,Command Injection,T1059,199.45.155.65,Shell Server
2026-02-18 17:50:21.940206,High,80,Unknown,XSS Attack,T1059,223.197.136.173,CMS
2026-02-18 17:50:22.589941,High,80,Unknown,Port Scanning,T1046,111.175.88.6,Network Infrastructure
2026-02-18 17:50:23.305959,High,80,Unknown,Command Injection,T1059,40.124.175.5,Shell Server
2026-02-18 17:50:24.001666,High,80,Unknown,XSS Attack,T1059,88.204.242.54,API Gateway
2026-02-18 17:50:24.674317,High,80,Unknown,XSS Attack,T1059,120.243.223.76,Web Application
2026-02-18 17:50:25.323213,High,80,Unknown,Port Scanning,T1046,42.82.180.58,Router
2026-02-18 17:50:26.008492,High,80,Unknown,Port Scanning,T1046,40.124.175.39,Network Infrastructure
2026-02-18 17:50:26.682334,High,80,Unknown,Port Scanning,T1046,71.168.71.163,Firewall
2026-02-18 17:50:27.357872,High,80,Unknown,XSS Attack,T1059,194.187.179.120,API Gateway
2026-02-18 17:50:27.982287,High,80,Unknown,SQL Injection,T1190,106.75.176.60,Database Server
2026-02-18 17:50:28.619963,High,80,Unknown,Port Scanning,T1046,35.173.244.47,Router
2026-02-18 17:50:29.325096,High,80,Unknown,Port Scanning,T1046,101.36.108.133,Firewall
2026-02-18 17:50:30.036240,High,80,Unknown,SQL Injection,T1190,44.204.228.85,API Gateway
2026-02-18 17:50:30.717124,High,80,Unknown,XSS Attack,T1059,40.124.173.160,Web Application
2026-02-18 17:50:31.397961,High,80,Unknown,Port Scanning,T1046,118.193.77.58,Router
2026-02-18 17:50:32.085674,High,80,Unknown,Command Injection,T1059,172.105.147.191,Web Application
2026-02-18 17:50:32.834770,High,80,Unknown,Command Injection,T1059,45.156.129.165,API Gateway
2026-02-18 17:50:33.532261,High,80,Unknown,XSS Attack,T1059,165.154.173.195,CMS
2026-02-18 17:50:34.179293,High,80,Unknown,Command Injection,T1059,196.251.83.0,Web Application
2026-02-18 17:50:34.883572,High,80,Unknown,Command Injection,T1059,147.185.133.13,Web Application
2026-02-18 17:50:35.587280,High,80,Unknown,Port Scanning,T1046,185.242.226.11,Firewall
2026-02-18 17:50:36.207221,High,80,Unknown,XSS Attack,T1059,200.59.147.207,API Gateway
2026-02-18 17:50:36.999060,High,80,Unknown,SQL Injection,T1190,51.52.207.195,API Gateway
2026-02-18 17:50:37.673005,High,80,Unknown,Port Scanning,T1046,45.156.129.102,Firewall
2026-02-18 17:50:38.341252,High,80,Unknown,XSS Attack,T1059,18.207.153.168,CMS
2026-02-18 17:50:39.041228,High,80,Unknown,Port Scanning,T1046,172.202.105.96,Router
2026-02-18 17:50:39.633801,High,80,Unknown,Command Injection,T1059,172.235.53.221,API Gateway
2026-02-18 17:50:40.341904,High,80,Unknown,Port Scanning,T1046,165.154.36.247,Firewall
2026-02-18 17:50:41.060571,High,80,Unknown,XSS Attack,T1059,89.248.168.202,Web Application
2026-02-18 17:50:41.650984,High,80,Unknown,SQL Injection,T1190,146.88.241.41,API Gateway
2026-02-18 17:50:42.239546,High,80,Unknown,SQL Injection,T1190,194.187.179.51,Database Server
2026-02-18 17:50:42.919550,High,80,Unknown,XSS Attack,T1059,35.203.211.208,CMS
2026-02-18 17:50:43.568958,High,80,Unknown,Command Injection,T1059,45.156.128.187,API Gateway
2026-02-18 17:50:44.228209,High,80,Unknown,SQL Injection,T1190,170.64.227.65,Web Application
2026-02-18 17:50:44.897695,High,80,Unknown,Command Injection,T1059,20.221.69.50,Shell Server
2026-02-18 17:50:45.492489,High,80,Unknown,Port Scanning,T1046,165.154.59.90,Network Infrastructure
2026-02-18 17:50:46.131430,High,80,Unknown,Command Injection,T1059,47.89.194.92,API Gateway
2026-02-18 17:50:46.940810,High,80,Unknown,SQL Injection,T1190,40.124.173.235,API Gateway
2026-02-18 17:50:47.528118,High,80,Unknown,SQL Injection,T1190,162.216.149.64,Web Application
2026-02-18 17:50:48.156723,High,80,Unknown,SQL Injection,T1190,35.203.211.20,Web Application
2026-02-18 17:50:48.737410,High,80,Unknown,XSS Attack,T1059,35.203.211.154,API Gateway
2026-02-18 17:50:49.398046,High,80,Unknown,Command Injection,T1059,144.86.173.171,Web Application
2026-02-18 17:50:49.981150,High,80,Unknown,SQL Injection,T1190,159.203.39.140,Web Application
2026-02-18 17:50:50.568015,High,80,Unknown,Command Injection,T1059,165.154.162.158,Shell Server
2026-02-18 17:50:51.253968,High,80,Unknown,XSS Attack,T1059,189.84.99.246,API Gateway
2026-02-18 17:50:51.903496,High,80,Unknown,SQL Injection,T1190,111.21.35.230,Web Application
2026-02-18 17:50:52.545807,High,80,Unknown,SQL Injection,T1190,162.216.150.24,API Gateway
2026-02-18 17:50:53.196696,High,80,Unknown,XSS Attack,T1059,157.180.122.76,CMS
2026-02-18 17:50:53.833171,High,80,Unknown,XSS Attack,T1059,102.216.254.0,API Gateway
2026-02-18 17:50:54.401838,High,80,Unknown,XSS Attack,T1059,172.105.147.35,API Gateway
2026-02-18 17:50:55.010080,High,80,Unknown,SQL Injection,T1190,211.21.133.41,API Gateway
2026-02-18 17:50:55.602287,High,80,Unknown,SQL Injection,T1190,60.200.0.0,Database Server
2026-02-18 17:50:56.210348,High,80,Unknown,SQL Injection,T1190,20.169.91.107,Database Server
2026-02-18 17:50:56.865967,High,80,Unknown,Port Scanning,T1046,123.178.210.99,Router
2026-02-18 17:50:57.564644,High,80,Unknown,Command Injection,T1059,122.96.28.58,API Gateway
2026-02-18 17:50:58.190866,High,80,Unknown,Port Scanning,T1046,162.216.149.29,Firewall
2026-02-18 17:50:58.950477,High,80,Unknown,Port Scanning,T1046,183.205.154.207,Network Infrastructure
2026-02-18 17:50:59.595901,High,80,Unknown,XSS Attack,T1059,91.196.152.89,CMS
2026-02-18 17:51:00.210422,High,80,Unknown,XSS Attack,T1059,103.161.145.181,Web Application
2026-02-18 17:51:00.899129,High,80,Unknown,SQL Injection,T1190,173.255.199.92,Web Application
2026-02-18 17:51:01.561691,High,80,Unknown,XSS Attack,T1059,45.156.129.155,API Gateway
2026-02-18 17:51:02.215597,High,80,Unknown,Port Scanning,T1046,165.154.172.8,Network Infrastructure
2026-02-18 17:51:02.821276,High,80,Unknown,SQL Injection,T1190,167.99.230.219,API Gateway
2026-02-18 17:51:03.438062,High,80,Unknown,Command Injection,T1059,165.232.156.61,Web Application
2026-02-18 17:51:04.084382,High,80,Unknown,Command Injection,T1059,18.221.179.104,Web Application
2026-02-18 17:51:04.774628,High,80,Unknown,SQL Injection,T1190,134.122.93.141,Web Application
2026-02-18 17:51:05.360335,High,80,Unknown,Command Injection,T1059,80.179.17.52,Web Application
2026-02-18 17:51:05.961281,High,80,Unknown,Command Injection,T1059,144.86.173.100,Shell Server
2026-02-18 17:51:06.608440,High,80,Unknown,Command Injection,T1059,147.185.132.199,API Gateway
2026-02-18 17:51:07.245060,High,80,Unknown,Port Scanning,T1046,194.187.179.181,Network Infrastructure
2026-02-18 17:51:07.838129,High,80,Unknown,Port Scanning,T1046,196.251.98.0,Router
2026-02-18 17:51:08.464462,High,80,Unknown,SQL Injection,T1190,193.3.191.0,Web Application
2026-02-18 17:51:09.152212,High,80,Unknown,Command Injection,T1059,162.216.149.196,API Gateway
2026-02-18 17:51:09.782839,High,80,Unknown,Command Injection,T1059,96.31.94.0,Shell Server
2026-02-18 17:51:10.389809,High,80,Unknown,SQL Injection,T1190,175.200.104.40,API Gateway
2026-02-18 17:51:11.182552,High,80,Unknown,Command Injection,T1059,182.16.77.98,Web Application
2026-02-18 17:51:11.830103,High,80,Unknown,Command Injection,T1059,118.193.58.187,API Gateway
2026-02-18 17:51:12.457119,High,80,Unknown,XSS Attack,T1059,79.124.58.162,CMS
2026-02-18 17:51:13.141654,High,80,Unknown,XSS Attack,T1059,45.74.16.0,CMS
2026-02-18 17:51:13.836394,High,80,Unknown,Command Injection,T1059,103.37.118.0,Web Application
2026-02-18 17:51:14.471851,High,80,Unknown,Port Scanning,T1046,40.124.178.49,Router
2026-02-18 17:51:15.058733,High,80,Unknown,SQL Injection,T1190,119.3.162.238,Database Server
2026-02-18 17:51:15.655938,High,80,Unknown,XSS Attack,T1059,174.138.56.158,CMS
2026-02-18 17:51:16.454789,High,80,Unknown,SQL Injection,T1190,96.126.117.234,Web Application
2026-02-18 17:51:17.209161,High,80,Unknown,Command Injection,T1059,47.77.236.44,Shell Server
2026-02-18 17:51:17.759691,High,80,Unknown,XSS Attack,T1059,31.220.77.203,Web Application
2026-02-18 17:51:18.421656,High,80,Unknown,XSS Attack,T1059,109.105.209.25,CMS
2026-02-18 17:51:19.017504,High,80,Unknown,Port Scanning,T1046,204.239.200.0,Router
2026-02-18 17:51:19.637803,High,80,Unknown,Port Scanning,T1046,180.167.46.167,Firewall
2026-02-18 17:51:20.332447,High,80,Unknown,Port Scanning,T1046,142.147.99.249,Firewall
2026-02-18 17:51:20.912831,High,80,Unknown,Port Scanning,T1046,20.171.8.85,Firewall
2026-02-18 17:51:21.493598,High,80,Unknown,Port Scanning,T1046,120.239.12.185,Firewall
2026-02-18 17:51:22.150555,High,80,Unknown,Port Scanning,T1046,47.236.104.193,Router
2026-02-18 17:51:22.908671,High,80,Unknown,XSS Attack,T1059,20.51.234.214,Web Application
2026-02-18 17:51:23.551538,High,80,Unknown,Port Scanning,T1046,40.119.43.103,Router
2026-02-18 17:51:24.187651,High,80,Unknown,XSS Attack,T1059,42.48.38.79,CMS
2026-02-18 17:51:24.799110,High,80,Unknown,Port Scanning,T1046,116.44.232.40,Router
2026-02-18 17:51:25.388515,High,80,Unknown,Port Scanning,T1046,119.232.0.0,Firewall
2026-02-18 17:51:25.961814,High,80,Unknown,XSS Attack,T1059,152.32.180.138,Web Application
2026-02-18 17:51:26.542085,High,80,Unknown,Command Injection,T1059,165.154.164.79,API Gateway
2026-02-18 17:51:27.221503,High,80,Unknown,XSS Attack,T1059,194.187.179.61,API Gateway
2026-02-18 17:51:27.800515,High,80,Unknown,Port Scanning,T1046,205.250.39.230,Network Infrastructure
2026-02-18 17:51:28.612835,High,80,Unknown,Port Scanning,T1046,102.67.100.229,Firewall
2026-02-18 17:51:29.233688,High,80,Unknown,SQL Injection,T1190,144.86.173.232,Web Application
2026-02-18 17:51:29.870692,High,80,Unknown,SQL Injection,T1190,47.91.65.21,API Gateway
2026-02-18 17:51:30.450380,High,80,Unknown,Port Scanning,T1046,47.237.115.193,Network Infrastructure
2026-02-18 17:51:31.120083,High,80,Unknown,Command Injection,T1059,135.233.112.103,Web Application
2026-02-18 17:51:31.742995,High,80,Unknown,Port Scanning,T1046,143.110.216.209,Router
2026-02-18 17:51:32.459051,High,80,Unknown,XSS Attack,T1059,14.135.74.133,CMS
2026-02-18 17:51:33.075249,High,80,Unknown,SQL Injection,T1190,35.203.211.248,Database Server
2026-02-18 17:51:33.711869,High,80,Unknown,XSS Attack,T1059,198.38.85.159,Web Application
2026-02-18 17:51:34.360203,High,80,Unknown,SQL Injection,T1190,147.185.133.155,API Gateway
2026-02-18 17:51:35.058112,High,80,Unknown,Port Scanning,T1046,194.187.179.247,Network Infrastructure
2026-02-18 17:51:35.671992,High,80,Unknown,SQL Injection,T1190,221.11.4.147,Database Server
2026-02-18 17:51:36.337287,High,80,Unknown,SQL Injection,T1190,118.163.231.10,Web Application
2026-02-18 17:51:37.014618,High,80,Unknown,Command Injection,T1059,20.118.232.75,API Gateway
2026-02-18 17:51:37.639230,High,80,Unknown,SQL Injection,T1190,203.212.244.31,API Gateway
2026-02-18 17:51:38.276778,High,80,Unknown,Command Injection,T1059,178.128.228.108,Shell Server
2026-02-18 17:51:38.956779,High,80,Unknown,Port Scanning,T1046,52.180.157.88,Firewall
2026-02-18 17:51:39.565036,High,80,Unknown,XSS Attack,T1059,199.16.109.78,API Gateway
2026-02-18 17:51:40.196137,High,80,Unknown,XSS Attack,T1059,23.131.184.104,API Gateway
2026-02-18 17:51:40.952432,High,80,Unknown,XSS Attack,T1059,74.82.47.53,CMS
2026-02-18 17:51:41.525859,High,80,Unknown,Port Scanning,T1046,65.49.1.51,Network Infrastructure
2026-02-18 17:51:42.100402,High,80,Unknown,Command Injection,T1059,20.169.107.169,Web Application
2026-02-18 17:51:42.710833,High,80,Unknown,XSS Attack,T1059,111.68.64.0,API Gateway
2026-02-18 17:51:43.401848,High,80,Unknown,SQL Injection,T1190,137.184.236.58,Database Server
2026-02-18 17:51:44.020494,High,80,Unknown,Port Scanning,T1046,157.230.7.87,Network Infrastructure
2026-02-18 17:51:44.604820,High,80,Unknown,SQL Injection,T1190,209.97.133.101,API Gateway
2026-02-18 17:51:45.217085,High,80,Unknown,Command Injection,T1059,155.73.0.0,Web Application
2026-02-18 17:51:45.836896,High,80,Unknown,XSS Attack,T1059,149.100.11.243,CMS
2026-02-18 17:51:46.604862,High,80,Unknown,Command Injection,T1059,35.203.211.176,Shell Server
2026-02-18 17:51:47.320341,High,80,Unknown,Port Scanning,T1046,20.65.193.0,Router
2026-02-18 17:51:47.956271,High,80,Unknown,XSS Attack,T1059,162.142.125.195,CMS
2026-02-18 17:51:48.532417,High,80,Unknown,Port Scanning,T1046,165.154.36.76,Router
2026-02-18 17:51:49.197298,High,80,Unknown,Command Injection,T1059,194.187.179.227,Shell Server
2026-02-18 17:51:49.794504,High,80,Unknown,Port Scanning,T1046,190.89.109.106,Network Infrastructure
2026-02-18 17:51:50.537192,High,80,Unknown,XSS Attack,T1059,20.84.68.210,CMS
2026-02-18 17:51:52.214841,High,80,Unknown,SQL Injection,T1190,20.171.9.108,Web Application
2026-02-18 17:51:53.001775,High,80,Unknown,Command Injection,T1059,34.228.198.34,Web Application
2026-02-18 17:51:53.627865,High,80,Unknown,Command Injection,T1059,59.5.115.245,Shell Server
2026-02-18 17:51:54.336644,High,80,Unknown,SQL Injection,T1190,92.238.156.176,API Gateway
2026-02-18 17:51:55.968917,High,80,Unknown,Command Injection,T1059,85.217.149.29,API Gateway
2026-02-18 17:51:56.622347,High,80,Unknown,SQL Injection,T1190,144.123.76.223,Database Server
2026-02-18 17:51:57.268113,High,80,Unknown,Command Injection,T1059,20.118.217.143,Web Application
2026-02-18 17:51:57.863989,High,80,Unknown,Command Injection,T1059,95.9.191.195,Web Application
2026-02-18 17:51:58.666592,High,80,Unknown,SQL Injection,T1190,220.167.232.222,API Gateway
2026-02-18 17:51:59.317918,High,80,Unknown,XSS Attack,T1059,205.166.211.0,API Gateway
2026-02-18 17:51:59.968255,High,80,Unknown,Port Scanning,T1046,94.131.97.28,Network Infrastructure
2026-02-18 17:52:00.652122,High,80,Unknown,XSS Attack,T1059,114.97.190.27,Web Application
2026-02-18 17:52:01.317455,High,80,Unknown,Port Scanning,T1046,203.55.131.3,Router
2026-02-18 17:52:01.913883,High,80,Unknown,Command Injection,T1059,100.29.192.52,Shell Server
2026-02-18 17:52:02.636731,High,80,Unknown,Command Injection,T1059,20.64.105.55,Shell Server
2026-02-18 17:52:03.328425,High,80,Unknown,Command Injection,T1059,209.50.160.0,API Gateway
2026-02-18 17:52:03.914622,High,80,Unknown,Command Injection,T1059,45.184.71.127,Web Application
2026-02-18 17:52:04.581694,High,80,Unknown,Port Scanning,T1046,20.65.192.160,Network Infrastructure
2026-02-18 17:52:05.195498,High,80,Unknown,Port Scanning,T1046,199.45.154.153,Firewall
2026-02-18 17:52:05.795717,High,80,Unknown,SQL Injection,T1190,185.200.118.46,API Gateway
2026-02-18 17:52:06.456859,High,80,Unknown,Command Injection,T1059,144.126.128.175,Shell Server
2026-02-18 17:52:07.057573,High,80,Unknown,XSS Attack,T1059,122.96.28.174,CMS
2026-02-18 17:52:07.662443,High,80,Unknown,Port Scanning,T1046,138.68.98.235,Firewall
2026-02-18 17:52:08.348001,High,80,Unknown,Port Scanning,T1046,167.94.145.25,Firewall
2026-02-18 17:52:08.914536,High,80,Unknown,SQL Injection,T1190,45.43.58.248,Database Server
2026-02-18 17:52:09.545239,High,80,Unknown,XSS Attack,T1059,65.216.208.0,CMS
2026-02-18 17:52:10.128425,High,80,Unknown,XSS Attack,T1059,111.229.160.4,Web Application
2026-02-18 17:52:10.715683,High,80,Unknown,Port Scanning,T1046,74.82.47.36,Firewall
2026-02-18 17:52:11.309447,High,80,Unknown,Port Scanning,T1046,139.162.117.40,Router
2026-02-18 17:52:11.894915,High,80,Unknown,Command Injection,T1059,172.105.147.221,Shell Server
2026-02-18 17:52:12.528731,High,80,Unknown,XSS Attack,T1059,168.151.232.0,API Gateway
2026-02-18 17:52:13.220055,High,80,Unknown,Command Injection,T1059,34.18.84.61,API Gateway
2026-02-18 17:52:13.836104,High,80,Unknown,Command Injection,T1059,202.39.169.83,Shell Server
2026-02-18 17:52:14.419897,High,80,Unknown,SQL Injection,T1190,183.109.69.122,API Gateway
2026-02-18 17:52:15.045418,High,80,Unknown,SQL Injection,T1190,35.203.210.19,Web Application
2026-02-18 17:52:15.626158,High,80,Unknown,Command Injection,T1059,69.21.132.203,Shell Server
2026-02-18 17:52:16.216271,High,80,Unknown,XSS Attack,T1059,103.230.86.45,CMS
2026-02-18 17:52:16.921748,High,80,Unknown,XSS Attack,T1059,183.149.106.230,API Gateway
2026-02-18 17:52:17.540439,High,80,Unknown,Port Scanning,T1046,47.250.120.186,Firewall
2026-02-18 17:52:18.223461,High,80,Unknown,XSS Attack,T1059,65.49.20.71,CMS
2026-02-18 17:52:18.908009,High,80,Unknown,SQL Injection,T1190,165.154.163.207,Web Application
2026-02-18 17:52:19.554926,High,80,Unknown,Port Scanning,T1046,185.242.226.62,Network Infrastructure
2026-02-18 17:52:20.195799,High,80,Unknown,Port Scanning,T1046,100.29.192.18,Firewall
2026-02-18 17:52:20.900147,High,80,Unknown,SQL Injection,T1190,20.81.46.143,API Gateway
2026-02-18 17:52:21.540303,High,80,Unknown,Command Injection,T1059,216.180.246.132,Shell Server
2026-02-18 17:52:22.239515,High,80,Unknown,Command Injection,T1059,165.154.135.27,API Gateway
2026-02-18 17:52:23.002981,High,80,Unknown,Port Scanning,T1046,143.244.190.113,Router
2026-02-18 17:52:23.703466,High,80,Unknown,Command Injection,T1059,194.187.179.216,Web Application
2026-02-18 17:52:24.309620,High,80,Unknown,SQL Injection,T1190,162.216.150.206,API Gateway
2026-02-18 17:52:24.976910,High,80,Unknown,SQL Injection,T1190,45.156.128.174,API Gateway
2026-02-18 17:52:25.667863,High,80,Unknown,XSS Attack,T1059,106.75.171.154,CMS
2026-02-18 17:52:26.279460,High,80,Unknown,SQL Injection,T1190,162.142.125.83,API Gateway
2026-02-18 17:52:26.867343,High,80,Unknown,Command Injection,T1059,46.101.73.35,Shell Server
2026-02-18 17:52:27.428591,High,80,Unknown,XSS Attack,T1059,47.237.111.86,Web Application
2026-02-18 17:52:28.067315,High,80,Unknown,XSS Attack,T1059,144.86.173.71,CMS
2026-02-18 17:52:28.776174,High,80,Unknown,SQL Injection,T1190,185.7.214.0,Web Application
2026-02-18 17:52:29.432540,High,80,Unknown,SQL Injection,T1190,162.142.125.46,Web Application
2026-02-18 17:52:30.024052,High,80,Unknown,XSS Attack,T1059,194.187.179.71,Web Application
2026-02-18 17:52:30.645521,High,80,Unknown,SQL Injection,T1190,147.185.133.146,API Gateway
2026-02-18 17:52:31.285362,High,80,Unknown,Command Injection,T1059,45.156.128.202,Web Application
2026-02-18 17:52:31.990800,High,80,Unknown,Port Scanning,T1046,20.65.195.44,Router
2026-02-18 17:52:32.630332,High,80,Unknown,SQL Injection,T1190,190.115.5.17,API Gateway
2026-02-18 17:52:33.281099,High,80,Unknown,Port Scanning,T1046,78.128.114.26,Firewall
2026-02-18 17:52:33.865660,High,80,Unknown,Command Injection,T1059,94.183.188.198,Shell Server
2026-02-18 17:52:34.621300,High,80,Unknown,Port Scanning,T1046,20.127.195.188,Router
2026-02-18 17:52:35.251777,High,80,Unknown,Command Injection,T1059,47.77.235.123,API Gateway
2026-02-18 17:52:35.844551,High,80,Unknown,Command Injection,T1059,165.154.138.107,API Gateway
